unit_nr,time_cycles,setting_1,setting_2,setting_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
5,122,0.002,-0.0004,100.0,518.67,641.68,1595.27,1407.2,14.62,21.6,550.67,2388.18,9053.5,1.3,47.55,517.84,2388.01,8133.57,8.521,0.03,395,2388,100.0,38.52,23.1045
5,123,0.0023,-0.0003,100.0,518.67,641.64,1597.76,1407.91,14.62,21.6,550.92,2388.06,9062.54,1.3,47.68,517.96,2388.05,8123.46,8.5,0.03,394,2388,100.0,38.58,23.1622
5,124,0.0028,0.0003,100.0,518.67,641.44,1589.3,1409.14,14.62,21.6,550.66,2388.17,9064.43,1.3,47.79,517.32,2388.14,8128.57,8.487,0.03,394,2388,100.0,38.58,23.0939
5,125,0.0,0.0001,100.0,518.67,641.73,1587.2,1403.39,14.62,21.6,550.33,2388.14,9065.63,1.3,47.64,518.03,2388.09,8158.85,8.519,0.03,396,2388,100.0,38.51,23.057
5,126,-0.0018,-0.0004,100.0,518.67,641.45,1587.98,1410.01,14.62,21.6,550.36,2388.2,9059.6,1.3,47.94,517.13,2388.09,8130.55,8.545,0.03,392,2388,100.0,38.36,23.0604
5,127,0.0031,0.0001,100.0,518.67,641.37,1587.07,1415.19,14.62,21.6,549.66,2388.22,9068.48,1.3,47.84,517.22,2388.02,8138.68,8.528,0.03,394,2388,100.0,38.59,22.9773
5,128,0.0017,-0.0003,100.0,518.67,641.93,1589.29,1405.31,14.62,21.6,549.33,2388.14,9054.29,1.3,47.78,517.99,2388.18,8141.53,8.535,0.03,395,2388,100.0,38.42,22.9877
5,129,0.0004,-0.0004,100.0,518.67,642.33,1595.12,1417.29,14.62,21.6,550.49,2388.12,9067.61,1.3,47.52,516.37,2388.06,8119.73,8.564,0.03,395,2388,100.0,38.36,23.1248
5,130,0.0019,-0.0005,100.0,518.67,641.63,1589.06,1411.69,14.62,21.6,550.07,2388.11,9064.42,1.3,47.66,517.35,2388.09,8161.68,8.508,0.03,393,2388,100.0,38.51,23.0512
5,131,-0.0028,0.0007,100.0,518.67,641.64,1589.71,1409.41,14.62,21.6,549.1,2388.16,9077.41,1.3,47.7,516.97,2388.07,8139.79,8.562,0.03,394,2388,100.0,38.53,22.9847
5,132,-0.0029,-0.0001,100.0,518.67,642.1,1591.1,1409.99,14.62,21.6,550.74,2388.12,9066.3,1.3,47.58,518.56,2388.06,8126.77,8.539,0.03,394,2388,100.0,38.48,23.066
5,133,-0.0022,0.0005,100.0,518.67,641.97,1595.01,1406.79,14.62,21.6,550.16,2388.2,9070.16,1.3,47.72,516.78,2388.19,8144.09,8.505,0.03,394,2388,100.0,38.33,23.1056
5,134,-0.0029,-0.0001,100.0,518.67,641.81,1594.09,1409.39,14.62,21.6,550.0,2388.15,9061.64,1.3,47.67,516.67,2388.06,8140.41,8.517,0.03,394,2388,100.0,38.43,23.0077
5,135,-0.001,-0.0001,100.0,518.67,641.75,1592.2,1408.31,14.62,21.6,549.15,2388.28,9052.0,1.3,47.63,517.75,2388.12,8143.78,8.512,0.03,394,2388,100.0,38.45,23.0335
5,136,0.0005,0.0003,100.0,518.67,641.75,1591.02,1413.37,14.62,21.6,550.91,2388.06,9068.36,1.3,47.78,517.02,2388.11,8150.2,8.502,0.03,394,2388,100.0,38.51,22.9937
5,137,-0.0003,0.0001,100.0,518.67,641.56,1588.47,1408.63,14.62,21.6,550.31,2388.11,9066.42,1.3,47.6,516.63,2388.08,8151.12,8.547,0.03,394,2388,100.0,38.41,23.0259
5,138,0.0002,-0.0003,100.0,518.67,641.68,1590.51,1403.83,14.62,21.6,550.14,2388.15,9058.82,1.3,47.59,518.2,2388.06,8140.71,8.514,0.03,394,2388,100.0,38.47,22.975
5,139,-0.0,0.0004,100.0,518.67,642.22,1590.81,1409.47,14.62,21.6,550.55,2388.12,9056.42,1.3,47.84,516.88,2388.16,8141.76,8.545,0.03,394,2388,100.0,38.38,23.1147
5,140,-0.0005,-0.0001,100.0,518.67,641.76,1591.82,1405.24,14.62,21.6,549.47,2388.2,9054.36,1.3,47.49,516.37,2388.03,8154.15,8.531,0.03,394,2388,100.0,38.47,23.0426
5,141,-0.0001,0.0003,100.0,518.67,641.82,1595.49,1411.92,14.62,21.6,549.51,2388.12,9071.27,1.3,47.67,516.93,2388.12,8136.7,8.54,0.03,396,2388,100.0,38.5,23.0393
5,142,-0.0028,-0.0001,100.0,518.67,641.97,1587.82,1418.07,14.62,21.6,549.81,2388.13,9065.59,1.3,47.58,518.39,2388.17,8149.73,8.49,0.03,394,2388,100.0,38.52,23.0657
5,143,-0.002,-0.0002,100.0,518.67,641.68,1589.57,1415.68,14.62,21.6,550.14,2388.09,9054.01,1.3,47.47,517.0,2388.18,8141.15,8.497,0.03,395,2388,100.0,38.52,23.0394
5,144,0.0041,0.0002,100.0,518.67,641.97,1589.01,1412.15,14.62,21.6,550.03,2388.13,9062.8,1.3,47.63,516.18,2388.16,8120.0,8.537,0.03,394,2388,100.0,38.44,23.0182
5,145,0.0005,0.0001,100.0,518.67,641.99,1596.67,1410.64,14.62,21.6,549.14,2388.18,9067.2,1.3,47.71,517.5,2388.09,8146.14,8.562,0.03,395,2388,100.0,38.42,22.9785
5,146,-0.0012,0.0002,100.0,518.67,642.43,1590.49,1411.59,14.62,21.6,549.07,2388.13,9045.28,1.3,47.92,516.09,2388.1,8124.0,8.509,0.03,395,2388,100.0,38.43,22.9804
5,147,-0.0012,-0.0002,100.0,518.67,641.81,1592.08,1417.42,14.62,21.6,549.61,2388.15,9069.59,1.3,47.79,517.47,2388.13,8127.01,8.573,0.03,395,2388,100.0,38.48,23.09
5,148,0.0008,0.0004,100.0,518.67,641.92,1590.95,1409.88,14.62,21.6,549.29,2388.25,9064.47,1.3,47.76,517.34,2388.26,8124.67,8.512,0.03,393,2388,100.0,38.39,23.0372
5,149,-0.0009,-0.0002,100.0,518.67,641.87,1590.14,1411.21,14.62,21.6,549.97,2388.21,9070.87,1.3,47.79,517.04,2388.07,8133.61,8.523,0.03,395,2388,100.0,38.43,23.0579
5,150,-0.0023,0.0004,100.0,518.67,641.73,1588.39,1408.28,14.62,21.6,549.31,2388.15,9060.73,1.3,47.74,516.71,2388.12,8151.27,8.549,0.03,393,2388,100.0,38.37,22.9936
5,151,0.0001,0.0004,100.0,518.67,641.8,1591.47,1417.21,14.62,21.6,549.85,2388.27,9066.27,1.3,47.5,517.49,2388.03,8143.84,8.489,0.03,394,2388,100.0,38.37,22.9808
5,152,-0.0007,0.0003,100.0,518.67,641.67,1593.42,1406.31,14.62,21.6,549.67,2388.12,9051.94,1.3,47.83,517.61,2388.11,8132.99,8.546,0.03,394,2388,100.0,38.41,22.8911
5,153,-0.0021,-0.0003,100.0,518.67,641.89,1592.38,1412.78,14.62,21.6,548.67,2388.24,9072.69,1.3,47.61,517.18,2388.08,8140.2,8.574,0.03,396,2388,100.0,38.45,23.0304
5,154,-0.0007,0.0001,100.0,518.67,642.2,1591.74,1406.76,14.62,21.6,549.73,2388.18,9057.43,1.3,47.91,516.78,2388.11,8138.39,8.533,0.03,394,2388,100.0,38.48,22.9566
5,155,0.001,0.0001,100.0,518.67,641.9,1594.53,1410.57,14.62,21.6,549.82,2388.15,9065.07,1.3,47.74,516.9,2388.1,8144.3,8.547,0.03,395,2388,100.0,38.38,22.9317
5,156,0.0001,0.0,100.0,518.67,641.93,1590.18,1405.66,14.62,21.6,549.2,2388.18,9060.51,1.3,47.78,516.72,2388.07,8144.38,8.527,0.03,394,2388,100.0,38.41,22.9807
5,157,-0.0024,0.0007,100.0,518.67,641.74,1593.87,1418.26,14.62,21.6,549.15,2388.17,9056.18,1.3,47.9,517.2,2388.09,8126.25,8.506,0.03,395,2388,100.0,38.38,23.0189
5,158,-0.0016,-0.0004,100.0,518.67,642.12,1592.17,1414.2,14.62,21.6,549.16,2388.21,9068.78,1.3,47.89,516.74,2388.15,8152.12,8.544,0.03,394,2388,100.0,38.48,22.9736
5,159,0.0013,-0.0,100.0,518.67,641.43,1595.48,1399.61,14.62,21.6,549.59,2388.2,9057.9,1.3,47.81,515.6,2388.15,8141.86,8.546,0.03,394,2388,100.0,38.41,23.003
5,160,-0.0037,0.0007,100.0,518.67,642.19,1588.28,1409.33,14.62,21.6,549.89,2388.07,9059.09,1.3,47.57,516.69,2388.1,8139.88,8.531,0.03,394,2388,100.0,38.41,23.0253
5,161,0.0011,-0.0001,100.0,518.67,641.75,1591.83,1412.78,14.62,21.6,549.45,2388.2,9063.66,1.3,47.78,515.53,2388.1,8160.45,8.55,0.03,394,2388,100.0,38.36,23.0185
5,162,0.0013,-0.0001,100.0,518.67,642.01,1597.26,1414.87,14.62,21.6,548.79,2388.26,9056.92,1.3,47.85,517.15,2388.09,8140.09,8.578,0.03,394,2388,100.0,38.49,22.9297
5,163,0.0039,0.0003,100.0,518.67,641.89,1591.06,1408.88,14.62,21.6,549.12,2388.24,9079.08,1.3,47.83,516.34,2388.09,8136.89,8.521,0.03,393,2388,100.0,38.52,23.0122
5,164,-0.0017,0.0002,100.0,518.67,641.62,1589.03,1407.76,14.62,21.6,548.97,2388.06,9073.09,1.3,47.77,515.81,2388.11,8145.4,8.565,0.03,396,2388,100.0,38.28,22.9975
5,165,-0.0014,-0.0005,100.0,518.67,642.14,1593.75,1412.18,14.62,21.6,548.68,2388.13,9063.8,1.3,47.96,517.51,2388.16,8139.55,8.561,0.03,394,2388,100.0,38.27,22.9945
5,166,-0.0027,-0.0,100.0,518.67,642.33,1594.87,1407.42,14.62,21.6,548.56,2388.18,9071.91,1.3,47.9,517.92,2388.18,8141.7,8.575,0.03,394,2388,100.0,38.25,23.0567
5,167,0.002,-0.0001,100.0,518.67,642.0,1596.17,1414.56,14.62,21.6,549.18,2388.18,9072.56,1.3,47.95,517.31,2388.07,8129.9,8.589,0.03,394,2388,100.0,38.22,23.0162
5,168,-0.0011,0.0005,100.0,518.67,642.01,1592.98,1409.76,14.62,21.6,549.22,2388.17,9057.39,1.3,47.81,516.14,2388.18,8117.67,8.552,0.03,395,2388,100.0,38.37,22.9519
5,169,0.0013,-0.0003,100.0,518.67,641.94,1594.49,1413.16,14.62,21.6,549.69,2388.19,9069.77,1.3,48.03,517.16,2388.18,8141.74,8.581,0.03,395,2388,100.0,38.24,23.001
5,170,0.0005,0.0002,100.0,518.67,641.92,1590.3,1414.0,14.62,21.6,549.82,2388.18,9065.87,1.3,47.9,516.87,2388.06,8149.37,8.567,0.03,394,2388,100.0,38.27,22.9673
5,171,-0.0026,0.0005,100.0,518.67,642.33,1593.98,1410.55,14.62,21.6,549.37,2388.28,9059.42,1.3,47.69,517.32,2388.04,8127.43,8.552,0.03,393,2388,100.0,38.42,23.025
5,172,-0.0011,0.0004,100.0,518.67,642.32,1592.33,1409.71,14.62,21.6,549.32,2388.2,9074.98,1.3,47.88,516.27,2388.13,8152.05,8.5,0.03,394,2388,100.0,38.44,22.9547
5,173,0.0031,0.0004,100.0,518.67,641.95,1591.01,1410.43,14.62,21.6,549.98,2388.2,9059.28,1.3,47.86,516.62,2388.07,8140.61,8.6,0.03,393,2388,100.0,38.39,23.0472
5,174,-0.0011,0.0005,100.0,518.67,641.8,1594.09,1410.42,14.62,21.6,548.45,2388.23,9071.02,1.3,47.84,515.79,2388.15,8144.77,8.555,0.03,396,2388,100.0,38.19,22.8657
5,175,-0.0015,0.0002,100.0,518.67,641.71,1589.86,1415.51,14.62,21.6,549.02,2388.23,9060.91,1.3,47.8,516.85,2388.06,8114.05,8.55,0.03,395,2388,100.0,38.33,23.0176
5,176,-0.004,0.0001,100.0,518.67,642.14,1588.8,1415.23,14.62,21.6,550.61,2388.09,9075.35,1.3,47.8,515.61,2388.1,8143.14,8.595,0.03,396,2388,100.0,38.42,22.9246
5,177,0.0023,0.0001,100.0,518.67,641.82,1592.26,1409.0,14.62,21.6,548.3,2388.15,9068.31,1.3,47.94,516.3,2388.2,8136.74,8.555,0.03,395,2388,100.0,38.3,22.9752
5,178,-0.005,0.0,100.0,518.67,641.54,1589.28,1406.57,14.62,21.6,548.38,2388.17,9069.87,1.3,47.89,515.42,2388.14,8143.74,8.556,0.03,395,2388,100.0,38.32,23.0074
5,179,-0.0031,-0.0001,100.0,518.67,642.38,1597.24,1415.38,14.62,21.6,549.67,2388.3,9063.61,1.3,47.74,516.21,2388.29,8121.15,8.552,0.03,394,2388,100.0,38.31,22.9072
5,180,-0.0002,-0.0006,100.0,518.67,642.16,1596.7,1410.51,14.62,21.6,548.55,2388.21,9064.42,1.3,47.97,516.93,2388.09,8136.33,8.594,0.03,394,2388,100.0,38.14,22.9767
5,181,0.001,-0.0002,100.0,518.67,641.86,1590.79,1408.64,14.62,21.6,547.91,2388.19,9057.56,1.3,47.68,516.73,2388.11,8142.35,8.523,0.03,394,2388,100.0,38.35,23.0929
5,182,-0.004,-0.0001,100.0,518.67,642.12,1591.27,1415.58,14.62,21.6,548.68,2388.18,9074.64,1.3,47.79,516.09,2388.18,8127.81,8.571,0.03,393,2388,100.0,38.2,22.9808
5,183,-0.002,-0.0002,100.0,518.67,642.14,1591.43,1415.54,14.62,21.6,548.82,2388.27,9067.53,1.3,48.08,516.69,2388.11,8155.72,8.578,0.03,394,2388,100.0,38.31,23.0155
5,184,0.0009,0.0005,100.0,518.67,642.3,1594.78,1408.21,14.62,21.6,548.57,2388.24,9070.15,1.3,47.91,516.27,2388.17,8129.96,8.622,0.03,393,2388,100.0,38.4,22.9557
5,185,0.002,0.0001,100.0,518.67,642.12,1594.92,1415.62,14.62,21.6,549.12,2388.15,9065.09,1.3,48.0,516.68,2388.16,8135.6,8.599,0.03,394,2388,100.0,38.42,22.9519
5,186,-0.0031,-0.0004,100.0,518.67,642.05,1593.72,1420.32,14.62,21.6,548.49,2388.15,9061.27,1.3,48.11,515.59,2388.17,8145.09,8.572,0.03,395,2388,100.0,38.18,23.0371
5,187,0.0038,0.0,100.0,518.67,642.65,1592.14,1414.11,14.62,21.6,548.16,2388.14,9052.4,1.3,48.16,515.87,2388.13,8127.07,8.602,0.03,394,2388,100.0,38.24,22.9674
5,188,-0.0021,-0.0001,100.0,518.67,642.4,1594.67,1413.1,14.62,21.6,548.18,2388.31,9058.88,1.3,47.93,516.17,2388.19,8153.72,8.574,0.03,395,2388,100.0,38.3,22.837
5,189,-0.0032,-0.0002,100.0,518.67,641.91,1589.83,1415.65,14.62,21.6,548.25,2388.15,9065.1,1.3,47.56,516.0,2388.14,8143.44,8.529,0.03,395,2388,100.0,38.18,22.9081
5,190,0.0014,0.0006,100.0,518.67,642.07,1591.02,1413.47,14.62,21.6,548.72,2388.35,9059.82,1.3,47.94,516.83,2388.22,8117.19,8.576,0.03,396,2388,100.0,38.5,22.982
5,191,-0.0007,-0.0003,100.0,518.67,642.62,1595.71,1409.39,14.62,21.6,548.51,2388.24,9058.42,1.3,47.83,515.2,2388.19,8136.55,8.591,0.03,396,2388,100.0,38.28,22.9393
5,192,0.0004,0.0,100.0,518.67,642.38,1594.5,1410.67,14.62,21.6,549.03,2388.15,9077.96,1.3,47.96,516.15,2388.19,8133.9,8.607,0.03,395,2388,100.0,38.14,22.8932
5,193,0.0011,-0.0003,100.0,518.67,642.48,1597.18,1418.25,14.62,21.6,548.41,2388.16,9073.75,1.3,47.97,516.26,2388.23,8133.49,8.576,0.03,395,2388,100.0,38.18,22.9319
5,194,0.001,-0.0001,100.0,518.67,642.41,1589.12,1417.47,14.62,21.6,547.89,2388.17,9049.22,1.3,47.82,516.48,2388.14,8154.77,8.562,0.03,395,2388,100.0,38.19,22.8911
5,195,-0.0002,-0.0002,100.0,518.67,641.7,1593.15,1413.47,14.62,21.6,548.76,2388.28,9071.71,1.3,47.97,515.31,2388.15,8148.04,8.625,0.03,395,2388,100.0,38.35,22.8859
5,196,-0.0007,0.0001,100.0,518.67,642.38,1593.31,1412.79,14.62,21.6,547.5,2388.3,9059.0,1.3,47.68,515.9,2388.23,8147.97,8.605,0.03,395,2388,100.0,38.23,22.8584
5,197,-0.0045,0.0001,100.0,518.67,642.43,1594.82,1415.68,14.62,21.6,548.34,2388.21,9059.56,1.3,48.2,516.14,2388.1,8126.93,8.621,0.03,394,2388,100.0,38.39,22.796
5,198,0.0028,0.0001,100.0,518.67,642.13,1593.31,1420.81,14.62,21.6,547.57,2388.13,9067.61,1.3,47.94,515.09,2388.14,8134.15,8.584,0.03,396,2388,100.0,38.36,22.9774
5,199,-0.0014,0.0001,100.0,518.67,642.13,1589.88,1414.91,14.62,21.6,548.1,2388.14,9066.52,1.3,47.78,516.25,2388.17,8139.05,8.575,0.03,395,2388,100.0,38.23,22.8915
5,200,-0.0028,0.0003,100.0,518.67,642.02,1594.42,1414.52,14.62,21.6,547.35,2388.14,9061.65,1.3,47.99,515.43,2388.13,8166.68,8.531,0.03,394,2388,100.0,38.38,22.926
5,201,-0.0014,0.0004,100.0,518.67,642.13,1592.92,1414.22,14.62,21.6,547.41,2388.22,9058.35,1.3,47.95,515.95,2388.19,8154.74,8.575,0.03,395,2388,100.0,38.27,22.9428
5,202,-0.001,-0.0003,100.0,518.67,642.25,1588.89,1412.45,14.62,21.6,547.19,2388.18,9075.29,1.3,48.04,515.47,2388.19,8151.92,8.583,0.03,394,2388,100.0,38.21,22.9196
5,203,-0.0025,0.0001,100.0,518.67,642.2,1595.39,1414.7,14.62,21.6,547.86,2388.24,9063.42,1.3,47.88,516.39,2388.05,8151.84,8.57,0.03,394,2388,100.0,38.24,22.8482
5,204,-0.0016,-0.0003,100.0,518.67,642.08,1591.69,1420.06,14.62,21.6,546.72,2388.25,9073.55,1.3,48.03,515.36,2388.14,8132.4,8.577,0.03,394,2388,100.0,38.21,22.8457
5,205,-0.0004,-0.0004,100.0,518.67,642.19,1592.11,1414.88,14.62,21.6,548.86,2388.1,9060.09,1.3,47.92,515.9,2388.07,8129.65,8.594,0.03,395,2388,100.0,38.24,22.9411
5,206,0.0007,0.0001,100.0,518.67,642.16,1596.18,1404.83,14.62,21.6,546.55,2388.18,9065.03,1.3,48.05,514.14,2388.15,8151.0,8.621,0.03,395,2388,100.0,38.19,22.8863
5,207,-0.0008,-0.0003,100.0,518.67,641.93,1595.54,1414.38,14.62,21.6,547.97,2388.27,9073.96,1.3,47.74,515.19,2388.14,8141.27,8.572,0.03,396,2388,100.0,38.37,22.9245
5,208,0.0002,0.0003,100.0,518.67,641.69,1594.36,1417.83,14.62,21.6,547.08,2388.22,9066.53,1.3,47.86,516.64,2388.13,8127.75,8.59,0.03,396,2388,100.0,38.21,22.9377
5,209,-0.0017,0.0004,100.0,518.67,642.31,1597.47,1415.45,14.62,21.6,547.26,2388.21,9077.86,1.3,48.18,514.99,2388.17,8136.48,8.573,0.03,395,2388,100.0,38.29,22.9341
5,210,-0.0006,0.0002,100.0,518.67,642.08,1595.6,1419.64,14.62,21.6,548.23,2388.16,9077.0,1.3,47.9,514.93,2388.19,8146.08,8.565,0.03,394,2388,100.0,38.18,22.8495
5,211,-0.0021,0.0,100.0,518.67,641.94,1595.69,1420.08,14.62,21.6,547.8,2388.34,9057.76,1.3,48.14,516.04,2388.2,8157.27,8.605,0.03,395,2388,100.0,38.28,22.9644
5,212,0.0022,0.0,100.0,518.67,642.0,1595.03,1417.95,14.62,21.6,547.44,2388.25,9056.87,1.3,48.12,515.09,2388.2,8128.03,8.628,0.03,395,2388,100.0,38.13,22.9405
5,213,-0.0012,0.0002,100.0,518.67,642.12,1589.34,1410.32,14.62,21.6,548.49,2388.28,9080.41,1.3,48.21,515.19,2388.15,8136.94,8.578,0.03,394,2388,100.0,38.19,22.8398
5,214,-0.0001,0.0006,100.0,518.67,642.07,1595.13,1417.95,14.62,21.6,547.81,2388.22,9065.65,1.3,47.87,515.85,2388.07,8153.59,8.557,0.03,396,2388,100.0,38.16,22.8406
5,215,0.0012,0.0003,100.0,518.67,642.09,1596.75,1405.25,14.62,21.6,548.38,2388.23,9052.69,1.3,47.91,514.94,2388.15,8137.54,8.605,0.03,395,2388,100.0,38.29,22.9216
5,216,0.0009,0.0003,100.0,518.67,642.11,1590.85,1419.28,14.62,21.6,547.66,2388.21,9062.73,1.3,48.11,515.87,2388.2,8151.56,8.618,0.03,395,2388,100.0,38.16,22.959
5,217,-0.0007,0.0001,100.0,518.67,642.01,1592.7,1413.58,14.62,21.6,548.03,2388.17,9068.54,1.3,48.02,514.45,2388.14,8145.17,8.615,0.03,395,2388,100.0,38.23,22.8912
5,218,0.0,0.0001,100.0,518.67,642.45,1592.7,1412.64,14.62,21.6,547.32,2388.31,9072.41,1.3,47.86,515.03,2388.18,8131.28,8.581,0.03,396,2388,100.0,38.12,22.9425
5,219,0.0025,-0.0002,100.0,518.67,642.0,1593.94,1410.3,14.62,21.6,547.36,2388.26,9079.09,1.3,48.12,515.55,2388.06,8147.53,8.655,0.03,393,2388,100.0,38.22,22.885
5,220,-0.0017,0.0002,100.0,518.67,642.65,1597.14,1413.24,14.62,21.6,547.54,2388.29,9064.9,1.3,47.98,516.69,2388.22,8156.07,8.561,0.03,395,2388,100.0,38.17,22.841
5,221,0.0032,0.0004,100.0,518.67,642.1,1600.21,1414.77,14.62,21.6,547.51,2388.28,9079.27,1.3,48.19,515.5,2388.16,8148.49,8.581,0.03,395,2388,100.0,38.07,22.8002
5,222,0.0001,0.0004,100.0,518.67,642.47,1594.66,1421.84,14.62,21.6,546.25,2388.14,9058.71,1.3,48.13,514.91,2388.19,8162.13,8.573,0.03,396,2388,100.0,38.2,22.8443
5,223,0.0027,-0.0001,100.0,518.67,642.15,1601.28,1417.01,14.62,21.6,548.18,2388.22,9078.24,1.3,47.96,514.92,2388.15,8134.97,8.632,0.03,396,2388,100.0,38.11,22.9192
5,224,-0.0006,-0.0001,100.0,518.67,642.26,1596.38,1416.55,14.62,21.6,547.85,2388.24,9063.08,1.3,47.84,515.66,2388.17,8145.02,8.64,0.03,395,2388,100.0,38.04,22.8871
5,225,0.0006,-0.0001,100.0,518.67,642.62,1587.58,1419.54,14.62,21.6,547.58,2388.08,9078.67,1.3,47.9,514.89,2388.16,8147.44,8.628,0.03,396,2388,100.0,38.21,22.8944
5,226,0.0008,-0.0003,100.0,518.67,642.07,1597.77,1418.47,14.62,21.6,546.97,2388.3,9059.19,1.3,48.18,514.99,2388.25,8124.34,8.663,0.03,395,2388,100.0,38.11,22.8897
5,227,-0.0014,-0.0,100.0,518.67,642.08,1593.02,1417.14,14.62,21.6,546.79,2388.18,9064.53,1.3,48.21,514.67,2388.13,8144.99,8.6,0.03,397,2388,100.0,38.13,22.8948
5,228,0.0019,0.0003,100.0,518.67,642.33,1594.69,1423.35,14.62,21.6,546.95,2388.22,9054.83,1.3,48.15,513.89,2388.17,8140.26,8.679,0.03,394,2388,100.0,38.07,22.8694
5,229,-0.0004,-0.0002,100.0,518.67,642.26,1591.44,1416.75,14.62,21.6,547.17,2388.23,9076.86,1.3,48.28,514.88,2388.24,8138.98,8.584,0.03,397,2388,100.0,38.18,22.8746
5,230,0.0014,0.0001,100.0,518.67,642.27,1591.28,1414.31,14.62,21.6,547.09,2388.3,9071.88,1.3,47.94,514.36,2388.16,8136.53,8.624,0.03,395,2388,100.0,38.08,22.9251
5,231,0.0003,-0.0002,100.0,518.67,642.29,1599.44,1416.63,14.62,21.6,546.68,2388.31,9087.44,1.3,47.96,514.4,2388.18,8153.39,8.612,0.03,395,2388,100.0,38.12,22.9005
5,232,-0.0008,0.0002,100.0,518.67,642.58,1596.07,1415.41,14.62,21.6,546.59,2388.21,9066.84,1.3,48.0,514.56,2388.26,8169.0,8.605,0.03,396,2388,100.0,38.11,22.9241
5,233,0.0026,-0.0005,100.0,518.67,642.42,1591.47,1422.62,14.62,21.6,546.58,2388.25,9066.74,1.3,48.13,515.46,2388.12,8165.06,8.665,0.03,395,2388,100.0,38.13,22.9525
5,234,0.0025,-0.0001,100.0,518.67,642.51,1604.43,1416.08,14.62,21.6,547.14,2388.27,9064.94,1.3,48.13,514.28,2388.14,8152.15,8.565,0.03,396,2388,100.0,37.96,22.7785
5,235,-0.001,0.0001,100.0,518.67,642.64,1595.66,1414.74,14.62,21.6,546.49,2388.27,9059.62,1.3,48.08,514.82,2388.13,8145.08,8.623,0.03,396,2388,100.0,37.99,22.8594
5,236,-0.0015,0.0003,100.0,518.67,642.5,1597.05,1412.98,14.62,21.6,546.06,2388.18,9059.09,1.3,48.07,515.2,2388.03,8159.03,8.623,0.03,394,2388,100.0,38.12,22.916
5,237,0.0012,0.0003,100.0,518.67,641.98,1594.33,1412.16,14.62,21.6,547.34,2388.41,9065.64,1.3,47.99,514.76,2388.25,8138.82,8.624,0.03,396,2388,100.0,38.11,22.8269
5,238,-0.0003,-0.0001,100.0,518.67,642.33,1598.45,1422.97,14.62,21.6,546.69,2388.22,9070.96,1.3,48.01,514.93,2388.23,8112.96,8.636,0.03,395,2388,100.0,38.14,22.8128
5,239,0.0024,0.0003,100.0,518.67,642.47,1598.04,1413.01,14.62,21.6,547.34,2388.23,9081.11,1.3,48.05,515.03,2388.28,8134.85,8.624,0.03,396,2388,100.0,38.18,22.8394
5,240,-0.001,-0.0001,100.0,518.67,642.7,1594.87,1416.37,14.62,21.6,547.29,2388.28,9061.6,1.3,47.97,513.76,2388.14,8152.91,8.663,0.03,396,2388,100.0,38.14,22.8476
5,241,0.0015,0.0001,100.0,518.67,642.79,1595.46,1421.5,14.62,21.6,547.27,2388.17,9077.14,1.3,48.08,514.51,2388.11,8143.37,8.625,0.03,395,2388,100.0,37.98,22.8764
5,242,0.0017,0.0001,100.0,518.67,642.64,1595.54,1415.98,14.62,21.6,545.87,2388.36,9078.84,1.3,47.92,514.78,2388.17,8140.21,8.613,0.03,396,2388,100.0,38.16,22.8703
5,243,-0.0002,-0.0,100.0,518.67,642.59,1597.23,1416.55,14.62,21.6,546.98,2388.25,9076.45,1.3,47.96,514.47,2388.21,8129.96,8.579,0.03,396,2388,100.0,37.95,22.7834
5,244,0.0015,-0.0001,100.0,518.67,642.68,1592.27,1415.95,14.62,21.6,546.04,2388.32,9074.04,1.3,47.9,514.63,2388.2,8136.53,8.582,0.03,396,2388,100.0,38.26,22.8271
5,245,0.0031,-0.0002,100.0,518.67,642.42,1598.24,1416.36,14.62,21.6,547.15,2388.37,9072.44,1.3,48.04,514.53,2388.31,8145.28,8.61,0.03,395,2388,100.0,37.93,22.8628
5,246,0.0013,-0.0001,100.0,518.67,642.37,1592.46,1416.99,14.62,21.6,546.36,2388.36,9063.42,1.3,48.15,515.02,2388.18,8141.46,8.586,0.03,397,2388,100.0,38.06,22.8696
5,247,0.0013,-0.0002,100.0,518.67,642.33,1600.02,1412.06,14.62,21.6,546.21,2388.22,9071.26,1.3,48.41,513.62,2388.18,8149.49,8.631,0.03,396,2388,100.0,38.02,22.8109
5,248,-0.0003,-0.0003,100.0,518.67,642.37,1594.9,1414.71,14.62,21.6,545.53,2388.27,9088.82,1.3,47.98,515.19,2388.19,8136.59,8.591,0.03,396,2388,100.0,38.19,22.8196
5,249,-0.0002,0.0003,100.0,518.67,642.47,1591.39,1417.06,14.62,21.6,546.57,2388.14,9073.47,1.3,48.1,513.61,2388.1,8155.59,8.609,0.03,395,2388,100.0,38.06,22.805
5,250,0.0002,-0.0001,100.0,518.67,642.09,1594.62,1418.5,14.62,21.6,546.52,2388.38,9076.29,1.3,48.24,514.41,2388.2,8138.77,8.656,0.03,396,2388,100.0,38.08,22.8433
5,251,-0.0,0.0009,100.0,518.67,642.23,1594.17,1419.57,14.62,21.6,546.36,2388.23,9074.46,1.3,48.2,514.31,2388.22,8121.7,8.612,0.03,396,2388,100.0,37.97,22.746
